team_name,common_name,name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Villarreal CF,Villarreal,vl,2022/2023,Spain,24805,16305,32243,58,48,74,86,95,78,5,3,2,4,40,22,18,38,19,19,10.32,10.15,10.47,182,74,108,4.79,3.89,5.68,34,32,25,23,20,14,9,4,3,17,15,13,12,10,7,5,1,0,89,79,68,63,53,37,26,5,0,17,17,12,11,10,7,4,3,3,89,89,63,57,53,37,21,16,16,33,29,25,20,12,8,5,87,76,66,53,32,21,13,18,17,15,12,7,5,3,95,89,79,63,37,26,16,15,12,10,8,5,3,2,79,63,53,42,26,16,11,30,29,18,12,6,5,4,79,76,47,32,16,13,11,13,13,6,2,1,1,1,68,68,32,11,5,5,5,17,16,12,10,5,4,3,89,84,63,53,26,21,16,38,19,19,202,100,102,190,93,97,5.32,5.26,5.37,5,4.89,5.11,25,16,10,22,14,8,38,35,33,28,26,20,16,0,0,100,92,87,74,68,53,42,0,0,19,18,18,17,16,11,10,0,0,100,95,95,89,84,57,53,0,0,19,17,15,11,10,9,6,0,0,100,89,79,57,53,47,32,0,0,36,26,17,10,5,1,0,95,68,45,26,13,3,0,18,12,9,7,3,1,0,95,63,47,37,16,5,0,18,14,8,3,2,0,0,95,74,42,16,11,0,0,35,27,23,16,8,4,0,92,71,61,42,21,11,0,19,16,14,10,6,4,0,100,84,74,53,32,21,0,16,11,9,6,2,0,0,84,57,47,32,11,0,0,45,47,42,13.87,15.79,11.95,6.34,7.37,5.32,7.53,8.42,6.63,447,237,210,11.76,12.47,11.05,195,105,90,87,54,33,38,19,19,5.13,5.53,4.74,2.29,2.84,1.74,38,36,32,28,21,11,7,4,28,37,21,3,1,2,9,7,2,24,37,11,5,3,2,13,16,11,5,1,4,13,5,21,38,19,19,57,29,28,1.5,1.53,1.47,41,24,17,1.08,1.26,0.89,16,5,11,0.42,0.26,0.58,32,16,7,84,42,18,72,45,27,1.89,2.37,1.42,21,14,7,55,74,37,9,3,6,8,2,6,8,3,5,21,16,26,24,14,10,12,4,8
FC Barcelona,FC Barcelona,fcb,2022/2023,Spain,62958,86121,36899,49,46,52,170,429,107,4,4,2,3,69,42,27,38,19,19,9.34,9.78,8.9,111,36,75,2.92,1.89,3.95,30,27,21,17,13,7,5,4,2,15,14,12,10,7,4,3,3,2,79,74,63,53,37,21,16,16,11,15,13,9,7,6,3,2,1,0,79,68,47,37,32,16,11,5,0,35,30,26,22,15,14,9,92,79,68,57,39,37,24,18,17,16,14,12,12,7,95,89,84,74,63,63,37,17,13,10,8,3,2,2,89,68,53,42,16,11,11,20,12,7,4,2,1,1,53,32,18,11,5,3,3,6,2,1,1,0,0,0,32,11,5,5,0,0,0,14,10,6,3,2,1,1,74,53,32,16,11,5,5,38,19,19,190,101,89,164,84,80,5,5.32,4.68,4.32,4.42,4.21,19,15,8,16,8,6,38,37,30,22,18,14,9,0,0,100,97,79,57,47,37,24,0,0,19,18,12,9,8,7,5,0,0,100,95,63,47,42,37,26,0,0,19,19,18,13,10,7,4,0,0,100,100,95,68,53,37,21,0,0,31,25,17,11,4,2,1,82,66,45,28,11,5,3,13,11,5,4,1,1,1,68,57,26,21,5,5,5,18,14,12,7,3,1,0,95,74,63,37,16,5,0,35,30,14,11,4,3,2,92,79,37,28,11,8,5,18,16,8,6,3,3,2,95,84,42,32,16,16,11,17,14,6,5,1,0,0,89,74,32,26,5,0,0,71,79,63,15.76,18,13.53,6.26,7.16,5.37,9.5,10.84,8.16,434,217,217,11.42,11.42,11.42,214,96,118,96,44,52,38,19,19,5.63,5.05,6.21,2.53,2.32,2.74,38,36,36,32,25,10,6,4,26,32,21,0,0,0,5,1,4,13,5,21,1,1,0,3,5,0,5,1,4,13,5,21,38,19,19,45,16,29,1.18,0.84,1.53,36,14,22,0.95,0.74,1.16,9,2,7,0.24,0.11,0.37,24,14,6,63,37,16,70,36,34,1.84,1.89,1.79,17,9,8,45,47,42,19,9,10,2,1,1,7,1,6,18,5,32,30,17,13,15,9,6
Real Madrid CF,Real Madrid,rmd,2022/2023,Spain,44011,56619,33924,46,39,55,95,107,86,6,4,3,4,64,39,25,38,19,19,9.77,9.37,10.16,145,58,87,3.82,3.05,4.58,34,30,25,22,18,9,7,4,1,17,13,11,11,9,4,2,0,0,89,68,57,57,47,21,11,0,0,17,17,14,11,9,5,5,4,1,89,89,74,57,47,26,26,21,5,30,29,26,21,17,11,9,79,76,68,55,45,28,24,17,17,15,13,10,5,4,89,89,79,68,53,26,21,13,12,11,8,7,6,5,68,63,57,42,37,32,26,24,17,12,9,6,4,1,63,45,32,24,16,11,3,12,6,3,3,1,0,0,63,32,16,16,5,0,0,12,11,9,6,5,4,1,63,57,47,32,26,21,5,38,19,19,181,95,86,190,83,107,4.76,5,4.53,5,4.37,5.63,18,14,8,25,14,8,37,34,32,29,21,13,8,0,0,97,89,84,76,55,34,21,0,0,19,17,17,15,10,5,2,0,0,100,89,89,79,53,26,11,0,0,18,17,15,14,11,8,6,0,0,95,89,79,74,57,42,32,0,0,31,21,13,6,3,0,0,82,55,34,16,8,0,0,16,9,6,0,0,0,0,84,47,32,0,0,0,0,15,12,7,6,3,0,0,79,63,37,32,16,0,0,37,31,24,14,3,0,0,97,82,63,37,8,0,0,19,17,12,6,2,0,0,100,89,63,32,11,0,0,18,14,12,8,1,0,0,95,74,63,42,5,0,0,63,74,53,17.42,19.05,15.79,7.18,7.79,6.58,10.24,11.26,9.21,363,189,174,9.55,9.95,9.16,145,75,70,89,46,43,38,19,19,3.82,3.95,3.68,2.34,2.42,2.26,37,33,26,20,14,18,12,6,47,63,32,3,2,1,13,8,5,34,42,26,4,4,0,11,21,0,5,1,4,13,5,21,38,19,19,60,33,27,1.58,1.74,1.42,40,22,18,1.05,1.16,0.95,20,11,9,0.53,0.58,0.47,33,22,5,87,57,13,66,35,31,1.74,1.84,1.63,18,9,9,47,47,47,12,8,4,8,2,6,11,9,2,28,47,11,22,9,13,10,2,8
Sevilla FC,Sevilla FC,sv,2022/2023,Spain,32458,36238,28678,73,71,74,63,68,59,3,3,3,6,46,24,22,38,19,19,9.05,9.32,8.79,170,59,111,4.47,3.11,5.84,32,24,21,19,13,9,3,3,1,17,13,11,9,7,6,2,2,1,89,68,57,47,37,32,11,11,5,15,11,10,10,6,3,1,1,0,79,57,53,53,32,16,5,5,0,29,21,16,11,7,7,4,76,55,42,28,18,18,11,17,16,14,10,7,7,4,89,84,74,53,37,37,21,12,5,2,1,0,0,0,63,26,11,5,0,0,0,27,24,19,14,10,6,2,71,63,50,37,26,16,5,10,7,4,4,2,0,0,53,37,21,21,11,0,0,17,17,15,10,8,6,2,89,89,79,53,42,32,11,38,19,19,173,88,85,166,86,80,4.55,4.63,4.47,4.37,4.53,4.21,18,11,6,14,8,4,38,37,35,32,31,25,15,0,0,100,97,92,84,82,66,39,0,0,19,19,18,16,16,14,8,0,0,100,100,95,84,84,74,42,0,0,19,18,17,16,15,11,7,0,0,100,95,89,84,79,57,37,0,0,38,29,25,20,12,8,3,100,76,66,53,32,21,8,19,14,12,10,7,5,1,100,74,63,53,37,26,5,19,15,13,10,5,3,2,100,79,68,53,26,16,11,36,30,19,13,5,2,1,95,79,50,34,13,5,3,19,17,9,8,2,1,0,100,89,47,42,11,5,0,17,13,10,5,3,1,1,89,68,53,26,16,5,5,53,47,58,13.16,16.05,10.26,4.95,5.74,4.16,8.21,10.32,6.11,474,244,230,12.47,12.84,12.11,181,88,93,106,58,48,38,19,19,4.76,4.63,4.89,2.79,3.05,2.53,38,37,31,26,18,5,5,0,13,26,0,0,0,0,5,4,1,13,21,5,9,4,5,24,21,26,9,3,6,24,16,32,38,19,19,56,24,32,1.47,1.26,1.68,24,11,13,0.63,0.58,0.68,32,13,19,0.84,0.68,1,33,15,6,87,39,16,43,20,23,1.13,1.05,1.21,11,4,7,28,21,37,10,8,2,17,7,10,7,5,2,18,26,11,16,8,8,20,10,10
Club Atlético de Madrid,Atlético Madrid,cam,2022/2023,Spain,46577,54369,33220,49,42,59,103,114,95,6,5,2,3,64,37,27,38,19,19,9.71,9.84,9.58,185,70,115,4.87,3.68,6.05,33,28,23,20,16,8,6,3,2,16,14,12,11,9,3,3,2,1,84,74,63,57,47,16,16,11,5,17,14,11,9,7,5,3,1,1,89,74,57,47,37,26,16,5,5,32,27,20,13,9,6,2,84,71,53,34,24,16,5,19,17,14,10,8,6,2,100,89,74,53,42,32,11,13,10,6,3,1,0,0,68,53,32,16,5,0,0,28,22,19,14,11,6,4,74,57,50,37,28,16,11,11,9,6,4,3,2,1,57,47,32,21,16,11,5,17,13,13,10,8,4,3,89,68,68,53,42,21,16,38,19,19,150,76,74,219,111,108,3.95,4,3.89,5.76,5.84,5.68,15,8,5,25,19,14,37,36,31,27,25,17,12,0,0,97,95,82,71,66,45,32,0,0,18,18,15,13,11,7,5,0,0,95,95,79,68,57,37,26,0,0,19,18,16,14,14,10,7,0,0,100,95,84,74,74,53,37,0,0,33,28,23,11,3,2,1,87,74,61,28,8,5,3,17,14,10,3,0,0,0,89,74,53,16,0,0,0,16,14,13,8,3,2,1,84,74,68,42,16,11,5,34,31,17,10,6,2,1,89,82,45,26,16,5,3,16,14,9,5,4,2,1,84,74,47,26,21,11,5,18,17,8,5,2,0,0,95,89,42,26,11,0,0,74,74,74,15.03,16.21,13.84,6.61,7.21,6,8.42,9,7.84,441,209,232,11.61,11,12.21,138,60,78,81,39,42,38,19,19,3.63,3.16,4.11,2.13,2.05,2.21,36,32,23,16,13,13,8,5,34,42,26,2,0,2,10,7,3,26,37,16,8,3,5,21,16,26,2,1,1,5,5,5,38,19,19,62,34,28,1.63,1.79,1.47,42,25,17,1.11,1.32,0.89,20,9,11,0.53,0.47,0.58,31,19,7,82,50,18,71,37,34,1.87,1.95,1.79,19,10,9,50,53,47,14,7,7,5,2,3,12,6,6,32,32,32,22,11,11,11,5,6
